"","seasonal","trend","remainder"
"98",-43.8295670935849,53.7118431128026,-9.88227601921762
"99",-40.7004756332917,53.7036712443098,-13.0031956110181
"100",-43.0713841729985,53.695499375817,-0.624115202818523
"101",-44.0672927127052,53.6873275073242,-9.62003479461897
"102",-44.1870904316522,53.6791556388314,-5.49206520717923
"103",-37.9318881505991,53.6709837703386,-9.73909561973949
"104",-38.3016858695461,53.6628119018458,-8.36112603229974
"105",-34.671483588493,53.654640033353,-11.98315644486
"106",-33.66628130744,53.6464681648603,-17.9801868574203
"107",-40.661079026387,53.6382962963675,-6.97721726998053
"108",-40.6558767453339,53.6301244278747,-8.97424768254078
"109",-43.2756744642809,53.6219525593819,-8.34627809510105
"110",-42.5204721832278,53.6137806908891,-9.0933085076613
"111",-42.5152699021748,53.6056088223963,-9.09033892022156
"112",-43.0100918213516,53.5974673272651,-3.58737550591356
"113",-43.0049137405284,53.5893258321339,-6.58441209160555
"114",-37.6247356597052,53.5811843370027,-11.9564486772975
"115",-39.744557578882,53.5730428418715,-11.8284852629895
"116",-35.3643794980588,53.5649013467403,-3.20052184868153
"117",-41.6090439370573,53.5567598516092,-4.94771591455185
"118",-37.8537083760558,53.548618356478,-6.69490998042216
"119",-34.9733728150543,53.5404768613468,-16.5671040462925
"120",-34.9680372540528,53.5323353662156,-6.56429811216277
"121",-33.0877016930513,53.5241938710844,27.5635078219669
"122",-26.0852995052874,53.5160523759532,33.5692471293343
"123",-28.3328973175236,53.507910880822,-8.17501356329841
"124",-34.4554951297597,53.4997693856908,-0.0442742559310929
"125",-38.4530929419958,53.4916278905596,23.9614650514362
"126",-30.450690754232,53.4834863954284,19.9672043588036
"127",-34.9482885664681,53.4753449002972,-9.5270563338291
"128",-28.9458863787042,53.467203405166,22.4786829735382
"129",-34.4434841909404,53.4590619100348,1.98442228090557
"130",-33.3160820031765,53.4509204149036,14.8651615882729
"131",-16.4386798154126,53.4427789197724,-22.0040991043598
"132",31.1877952383598,53.4346374246412,-50.622432663001
"133",18.3142702921323,53.42649592951,-37.7407662216423
"134",7.9407453459048,53.4183544343788,-7.35909978028361
"135",-3.18277960032274,53.4102129392476,4.77256666107512
"136",-11.5563045465503,53.4020714441164,13.1542331024338
"137",-8.68204753110886,53.3939299489852,-15.7118824178764
"138",-16.6827905156675,53.385788453854,-27.7029979381866
"139",-28.1835335002261,53.3776469587228,-2.19411345849677
"140",-6.05927648478465,53.3695054635916,-14.310228978807
"141",3.18998053065675,53.3613639684604,-34.5513444991172
"142",1.56557039787227,53.3532224733292,-6.91879287120151
"143",20.4411602650878,53.345080978198,-7.78624124328582
"144",11.5667501323033,53.3369394830668,41.0963103846299
"145",34.1923399995188,53.3287979879357,65.4788620125455
"146",42.0679298667343,53.3206564928045,154.611413640461
"147",83.8185197339498,53.3125149976733,329.868965268377
"148",64.5691096011654,53.3043735025421,370.126516896293
"149",29.8196994683809,53.2962320074109,265.884068524208
"150",1.44528933559639,53.2880905122797,100.266620152124
"151",43.5708792028119,53.2799490171485,105.14917178004
"152",32.5695368296909,53.2718075220173,47.1586556482918
"153",17.9431944565699,53.2636660268861,20.793139516544
"154",48.3168520834489,53.2555245317549,-53.5723766152038
"155",50.0655097103279,53.2473830366237,-74.3128927469516
"156",49.5641673372069,53.2392415414925,-69.8034088786994
"157",78.6893813797421,53.2311000463613,-78.9204814261034
"158",50.4395954222774,53.2229585512301,-20.6625539735075
"159",16.9398094648126,53.2148170560989,-11.1546265209115
"160",35.1900235073479,53.2066755609677,-3.3966990683156
"161",33.8152375498831,53.1985340658365,-46.0137716157197
"162",37.8154515924184,53.1903925707053,-73.0058441631237
"163",26.4406656349536,53.1822510755741,-18.6229167105278
"164",57.5658796774889,53.1741095804429,-13.7399892579318
"165",61.3160937200241,53.1659680853117,-29.4820618053359
"166",151.816307762559,53.1578265901805,-40.9741343527399
"167",190.316170040705,53.1522443998782,155.531585559417
"168",185.44103231885,53.1466622095758,326.412305471574
"169",156.565894596995,53.1410800192734,414.293025383731
"170",159.315756875141,53.1354978289711,43.5487452958883
"171",106.690619153286,53.1299156386687,-53.8205347919546
"172",136.815450915039,53.1243334483663,-144.939784363405
"173",160.065282676792,53.1187512580639,-178.184033934856
"174",245.690114438545,53.1131690677616,-242.803283506306
"175",257.689946200298,53.1075868774592,-242.797533077757
"176",233.439777962051,53.1020046871568,-272.541782649208
"177",200.440192080123,53.0964224968545,-183.536614576977
"178",151.690606198195,53.0908403065521,-146.781446504747
"179",179.316020316267,53.0852581162497,-58.4012784325169
"180",221.566434434339,53.0796759259474,385.353889639713
"181",289.066848552411,53.074093735645,738.859057711943
"182",260.317262670484,53.0685115453426,341.614225784174
"183",168.442676788556,53.0629293550403,90.4943938564039
"184",123.818090906628,53.0573471647379,173.124561928634
"185",239.8185050247,53.0517649744355,389.129730000864
"186",262.318919142772,53.0461827841332,172.634898073094
"187",251.442385710713,53.0406005938308,-148.482986304544
"188",187.190852278654,53.0350184035284,-182.225870682182
"189",154.939318846594,53.0294362132261,-124.96875505982
"190",126.812785414535,53.0238540229237,11.1633605625414
"191",177.811251982476,53.0182718326213,40.1704761849031
"192",99.6848585374632,53.0126896423189,-10.6975481797822
"193",68.0584650924509,53.0071074520166,3.93442745553255
"194",104.057071647439,53.0015252617142,60.9414030908473
"195",101.305678202426,52.9959430714118,92.698378726162
"196",150.554284757414,52.9903608811095,55.4553543614768
"197",108.676464025977,52.9847786908071,42.3387572832157
"198",133.673643294541,52.9791965005047,-64.6528397950454
"199",121.670822563104,52.9736143102024,-96.6444368733064
"200",190.293001831667,52.9680321199,-196.261033951567
"201",184.540181100231,52.9624499295976,-192.502631029829
"202",110.537360368794,52.9568677392953,-139.49422810809
"203",56.1595396373577,52.9512855489929,-82.1108251863506
"204",43.0317189059212,52.9457033586905,-68.9774222646117
"205",69.7788981744846,52.9401211683882,-48.7190193428727
"206",129.151077443048,52.9345389780858,-83.0856164211338
"207",152.146595099296,52.9289567877834,-135.075551887079
"208",125.142112755544,52.9233745974811,-151.065487353025
"209",166.012630411792,52.9177924071787,-179.93042281897
"210",159.50814806804,52.9122102168763,-168.420358284916
"211",118.753665724288,52.9066280265739,-155.660293750862
"212",70.9976290342039,52.9010458362716,-108.898674870476
