coords,Region 1,Region 2,Region 3,Region 4,Region 5,Region 6,Region 7,Region 8,Region 9,Region 10
"(-162.75, 68.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.75, 68.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.75, 69.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.75, 69.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739291330233803
"(-162.75, 70.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03480236776947087
"(-162.25, 54.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01289034169059233
"(-162.25, 54.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08561009586600037
"(-162.25, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392317994048664
"(-162.25, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35070480070899046
"(-162.25, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249601641906167
"(-162.25, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01759415399930203
"(-162.25, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06887344593340046
"(-162.25, 60.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8561303548150897
"(-162.25, 60.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.25, 61.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.25, 61.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.25, 62.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.25, 62.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.25, 63.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100010025085419
"(-162.25, 63.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06461977124496147
"(-162.25, 64.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7399608732085567
"(-162.25, 65.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.25, 65.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.25, 66.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10296413598230246
"(-162.25, 66.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35629684936106165
"(-162.25, 67.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805692287766475
"(-162.25, 67.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.25, 68.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.25, 68.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.25, 69.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.25, 69.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-162.25, 70.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42691289206163124
"(-161.75, 23.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002755112500001968,0.0
"(-161.75, 54.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013134502781142789
"(-161.75, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3732054706317984
"(-161.75, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7036401525501005
"(-161.75, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5073752746182463
"(-161.75, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8379849673364661
"(-161.75, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8234284741173973
"(-161.75, 60.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.75, 60.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.75, 61.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.75, 61.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.75, 62.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.75, 62.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.75, 63.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9030749852056565
"(-161.75, 63.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002888262440001544
"(-161.75, 64.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033170094911448788
"(-161.75, 64.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5005629788163461
"(-161.75, 65.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.75, 65.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989744131494601
"(-161.75, 66.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347223169006052
"(-161.75, 66.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43946213398603773
"(-161.75, 67.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9507723229102298
"(-161.75, 67.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.75, 68.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.75, 68.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.75, 69.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.75, 69.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.75, 70.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234554057775269
"(-161.25, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24603917200173991
"(-161.25, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8638570796757249
"(-161.25, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036837440367573117
"(-161.25, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5358827347588624
"(-161.25, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 60.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 60.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 61.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 61.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 62.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 62.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 63.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9648164757940937
"(-161.25, 63.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03788417335626306
"(-161.25, 64.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2672042556665068
"(-161.25, 64.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3377623590345963
"(-161.25, 65.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 65.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 66.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736552436290623
"(-161.25, 66.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9768050269744313
"(-161.25, 67.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 67.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 68.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 68.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 69.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 69.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-161.25, 70.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166202014208274
"(-160.75, 21.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015368431400016903,0.0
"(-160.75, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29382201539877895
"(-160.75, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6360929326028699
"(-160.75, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012911832241077123
"(-160.75, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30794073780958103
"(-160.75, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986650236530622
"(-160.75, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 60.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 60.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 61.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 61.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 62.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 62.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 63.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 63.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7395223505519113
"(-160.75, 64.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947096651903138
"(-160.75, 64.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811886106670586
"(-160.75, 65.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 65.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 66.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995187648767395
"(-160.75, 66.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 67.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 67.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 68.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 68.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 69.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 69.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.75, 70.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884051012883082
"(-160.25, 21.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06511556011498715,0.0
"(-160.25, 22.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005701553770110594,0.0
"(-160.25, 54.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028716480100275787
"(-160.25, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17489421529956975
"(-160.25, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6061185606827294
"(-160.25, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6236141815593874
"(-160.25, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14521725443163985
"(-160.25, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591985457283684
"(-160.25, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 60.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 60.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 61.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 61.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 62.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 62.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 63.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 63.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 64.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 64.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 65.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 65.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 66.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 66.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 67.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 67.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 68.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 68.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 69.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 69.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-160.25, 70.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905486239274839
"(-160.25, 70.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11532611829325601
"(-159.75, 21.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07898525285866206,0.0
"(-159.75, 22.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1972813622580256,0.0
"(-159.75, 54.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027769126807999762
"(-159.75, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13834308924763192
"(-159.75, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588989198447531
"(-159.75, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882238088517752
"(-159.75, 56.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12253243306448622
"(-159.75, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3060809224898522
"(-159.75, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 60.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 60.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 61.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 61.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 62.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 62.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 63.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 63.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 64.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 64.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 65.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 65.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 66.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 66.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 67.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 67.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 68.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 68.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 69.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 69.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 70.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.75, 70.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5003266492216019
"(-159.25, 21.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06734474728949744,0.0
"(-159.25, 22.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16267871319980626,0.0
"(-159.25, 54.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042611247634247576
"(-159.25, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02036038193906601
"(-159.25, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26374360076963305
"(-159.25, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 56.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4623166985525342
"(-159.25, 58.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157519967950498
"(-159.25, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7332390906910033
"(-159.25, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 60.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 60.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 61.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 61.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 62.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 62.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 63.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 63.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 64.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 64.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 65.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 65.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 66.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 66.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 67.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 67.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 68.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 68.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 69.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 69.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 70.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-159.25, 70.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6112741406990535
"(-158.75, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07261734604642532
"(-158.75, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9247872095557303
"(-158.75, 56.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7521089862529131
"(-158.75, 57.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057230375222337294
"(-158.75, 58.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10110632313644984
"(-158.75, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5074249035941389
"(-158.75, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999553599326572
"(-158.75, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 60.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 60.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 61.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 61.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 62.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 62.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 63.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 63.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 64.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 64.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 65.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 65.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 66.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 66.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 67.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 67.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 68.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 68.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 69.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 69.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 70.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.75, 70.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5840071993166475
"(-158.25, 21.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13281510616305753,0.0
"(-158.25, 21.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11242606294211213,0.0
"(-158.25, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006556702627091868
"(-158.25, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2630885269912892
"(-158.25, 56.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714378108850173
"(-158.25, 57.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5985615360363339
"(-158.25, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521595104375882
"(-158.25, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999859556706506
"(-158.25, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.25, 60.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.25, 60.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-158.25, 61.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
