calculationType,calculationTypeId,category,categoryId,categoryName,confidenceIntervalDisplay,confidenceIntervalHigh,confidenceIntervalHighName,confidenceIntervalLow,confidenceIntervalLowName,confidenceIntervalName,dailyMax,dailyMaxDisplay,dailyMin,dailyMinDisplay,dataValue,descriptiveValue,descriptiveValueName,displayValue,geo,geoAbbreviation,geoId,geographicTypeId,groupById,hatching,hatchingId,hottestTemp,hottestTempDescription,id,includeDescriptiveValueName,minimumTemporal,minimumTemporalId,noDataBreakGroup,noDataId,parentGeo,parentGeoAbbreviation,parentGeoId,parentGeographicTypeId,parentMinimumTemporal,parentMinimumTemporalId,parentTemporal,parentTemporalId,parentTemporalType,parentTemporalTypeId,reportDate,reportDateString,rollover,secondaryValue,secondaryValueDisplay,secondaryValueName,standardError,standardErrorDisplay,standardErrorName,suppressionFlag,temporal,temporalColumnName,temporalDescription,temporalId,temporalRollingColumnName,temporalTypeId,title,yearlyMax,yearlyMaxDisplay
Temperature,,,0,,,,,,,,84.3,84.3°F,0.0,,84.3,,,84.3°F,Autauga,CountyAbbreviation,01001,2,1,,-1,True,Hottest Heat Index for Date (1979-2021),585120384,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-01,01/01/2022,"['Report Date: 01/01/2022', 'Temperature: 84.3°F', 'Maximum Heat Index for Date (1979-2021): 84.3°F', 'Hottest Heat Index for Date (1979-2021)']",,,,,,,0,20220101,ReportDate,Date,20220101,RollingCount,10,"Autauga, AL",84.3,84.3°F
Temperature,,,0,,,,,,,,71.2,71.2°F,0.0,,71.2,,,71.2°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),536389508,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-02,01/02/2022,"['Report Date: 01/02/2022', 'Temperature: 71.2°F', 'Maximum Heat Index for Date (1979-2021): 78.1°F']",,,,,,,0,20220102,ReportDate,Date,20220102,RollingCount,10,"Autauga, AL",78.1,78.1°F
Temperature,,,0,,,,,,,,43.6,43.6°F,0.0,,43.6,,,43.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),527692112,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-03,01/03/2022,"['Report Date: 01/03/2022', 'Temperature: 43.6°F', 'Maximum Heat Index for Date (1979-2021): 77.6°F']",,,,,,,0,20220103,ReportDate,Date,20220103,RollingCount,10,"Autauga, AL",77.6,77.6°F
Temperature,,,0,,,,,,,,48.4,48.4°F,0.0,,48.4,,,48.4°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),519776882,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-04,01/04/2022,"['Report Date: 01/04/2022', 'Temperature: 48.4°F', 'Maximum Heat Index for Date (1979-2021): 77.9°F']",,,,,,,0,20220104,ReportDate,Date,20220104,RollingCount,10,"Autauga, AL",77.9,77.9°F
Temperature,,,0,,,,,,,,54.6,54.6°F,0.0,,54.6,,,54.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),558510892,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-05,01/05/2022,"['Report Date: 01/05/2022', 'Temperature: 54.6°F', 'Maximum Heat Index for Date (1979-2021): 73.9°F']",,,,,,,0,20220105,ReportDate,Date,20220105,RollingCount,10,"Autauga, AL",73.9,73.9°F
Temperature,,,0,,,,,,,,63.3,63.3°F,0.0,,63.3,,,63.3°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),567863983,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-06,01/06/2022,"['Report Date: 01/06/2022', 'Temperature: 63.3°F', 'Maximum Heat Index for Date (1979-2021): 74.8°F']",,,,,,,0,20220106,ReportDate,Date,20220106,RollingCount,10,"Autauga, AL",74.8,74.8°F
Temperature,,,0,,,,,,,,42.6,42.6°F,0.0,,42.6,,,42.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),525793108,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-07,01/07/2022,"['Report Date: 01/07/2022', 'Temperature: 42.6°F', 'Maximum Heat Index for Date (1979-2021): 77.8°F']",,,,,,,0,20220107,ReportDate,Date,20220107,RollingCount,10,"Autauga, AL",77.8,77.8°F
Temperature,,,0,,,,,,,,54.9,54.9°F,0.0,,54.9,,,54.9°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),518264436,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-08,01/08/2022,"['Report Date: 01/08/2022', 'Temperature: 54.9°F', 'Maximum Heat Index for Date (1979-2021): 75.1°F']",,,,,,,0,20220108,ReportDate,Date,20220108,RollingCount,10,"Autauga, AL",75.1,75.1°F
Temperature,,,0,,,,,,,,73.4,73.4°F,0.0,,73.4,,,73.4°F,Autauga,CountyAbbreviation,01001,2,1,,-1,True,Hottest Heat Index for Date (1979-2021),594814176,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-09,01/09/2022,"['Report Date: 01/09/2022', 'Temperature: 73.4°F', 'Maximum Heat Index for Date (1979-2021): 73.4°F', 'Hottest Heat Index for Date (1979-2021)']",,,,,,,0,20220109,ReportDate,Date,20220109,RollingCount,10,"Autauga, AL",73.4,73.4°F
Temperature,,,0,,,,,,,,53.4,53.4°F,0.0,,53.4,,,53.4°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),570602726,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-10,01/10/2022,"['Report Date: 01/10/2022', 'Temperature: 53.4°F', 'Maximum Heat Index for Date (1979-2021): 76.8°F']",,,,,,,0,20220110,ReportDate,Date,20220110,RollingCount,10,"Autauga, AL",76.8,76.8°F
Temperature,,,0,,,,,,,,46.2,46.2°F,0.0,,46.2,,,46.2°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),557488590,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-11,01/11/2022,"['Report Date: 01/11/2022', 'Temperature: 46.2°F', 'Maximum Heat Index for Date (1979-2021): 77.6°F']",,,,,,,0,20220111,ReportDate,Date,20220111,RollingCount,10,"Autauga, AL",77.6,77.6°F
Temperature,,,0,,,,,,,,51.7,51.7°F,0.0,,51.7,,,51.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),600110354,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-12,01/12/2022,"['Report Date: 01/12/2022', 'Temperature: 51.7°F', 'Maximum Heat Index for Date (1979-2021): 80.3°F']",,,,,,,0,20220112,ReportDate,Date,20220112,RollingCount,10,"Autauga, AL",80.3,80.3°F
Temperature,,,0,,,,,,,,55.8,55.8°F,0.0,,55.8,,,55.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),610207393,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-13,01/13/2022,"['Report Date: 01/13/2022', 'Temperature: 55.8°F', 'Maximum Heat Index for Date (1979-2021): 79.7°F']",,,,,,,0,20220113,ReportDate,Date,20220113,RollingCount,10,"Autauga, AL",79.7,79.7°F
Temperature,,,0,,,,,,,,54.7,54.7°F,0.0,,54.7,,,54.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),561607959,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-14,01/14/2022,"['Report Date: 01/14/2022', 'Temperature: 54.7°F', 'Maximum Heat Index for Date (1979-2021): 76.4°F']",,,,,,,0,20220114,ReportDate,Date,20220114,RollingCount,10,"Autauga, AL",76.4,76.4°F
Temperature,,,0,,,,,,,,54.8,54.8°F,0.0,,54.8,,,54.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),604628813,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-15,01/15/2022,"['Report Date: 01/15/2022', 'Temperature: 54.8°F', 'Maximum Heat Index for Date (1979-2021): 78.1°F']",,,,,,,0,20220115,ReportDate,Date,20220115,RollingCount,10,"Autauga, AL",78.1,78.1°F
Temperature,,,0,,,,,,,,46.5,46.5°F,0.0,,46.5,,,46.5°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),560669051,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-16,01/16/2022,"['Report Date: 01/16/2022', 'Temperature: 46.5°F', 'Maximum Heat Index for Date (1979-2021): 74.0°F']",,,,,,,0,20220116,ReportDate,Date,20220116,RollingCount,10,"Autauga, AL",74.0,74.0°F
Temperature,,,0,,,,,,,,46.2,46.2°F,0.0,,46.2,,,46.2°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),554549063,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-17,01/17/2022,"['Report Date: 01/17/2022', 'Temperature: 46.2°F', 'Maximum Heat Index for Date (1979-2021): 74.8°F']",,,,,,,0,20220117,ReportDate,Date,20220117,RollingCount,10,"Autauga, AL",74.8,74.8°F
Temperature,,,0,,,,,,,,50.2,50.2°F,0.0,,50.2,,,50.2°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),520730342,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-18,01/18/2022,"['Report Date: 01/18/2022', 'Temperature: 50.2°F', 'Maximum Heat Index for Date (1979-2021): 76.1°F']",,,,,,,0,20220118,ReportDate,Date,20220118,RollingCount,10,"Autauga, AL",76.1,76.1°F
Temperature,,,0,,,,,,,,58.2,58.2°F,0.0,,58.2,,,58.2°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),603593233,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-19,01/19/2022,"['Report Date: 01/19/2022', 'Temperature: 58.2°F', 'Maximum Heat Index for Date (1979-2021): 75.0°F']",,,,,,,0,20220119,ReportDate,Date,20220119,RollingCount,10,"Autauga, AL",75.0,75.0°F
Temperature,,,0,,,,,,,,51.7,51.7°F,0.0,,51.7,,,51.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),575677901,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-20,01/20/2022,"['Report Date: 01/20/2022', 'Temperature: 51.7°F', 'Maximum Heat Index for Date (1979-2021): 77.1°F']",,,,,,,0,20220120,ReportDate,Date,20220120,RollingCount,10,"Autauga, AL",77.1,77.1°F
Temperature,,,0,,,,,,,,43.1,43.1°F,0.0,,43.1,,,43.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),536617415,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-21,01/21/2022,"['Report Date: 01/21/2022', 'Temperature: 43.1°F', 'Maximum Heat Index for Date (1979-2021): 77.3°F']",,,,,,,0,20220121,ReportDate,Date,20220121,RollingCount,10,"Autauga, AL",77.3,77.3°F
Temperature,,,0,,,,,,,,42.0,42.0°F,0.0,,42.0,,,42.0°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),525459148,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-22,01/22/2022,"['Report Date: 01/22/2022', 'Temperature: 42.0°F', 'Maximum Heat Index for Date (1979-2021): 77.3°F']",,,,,,,0,20220122,ReportDate,Date,20220122,RollingCount,10,"Autauga, AL",77.3,77.3°F
Temperature,,,0,,,,,,,,43.8,43.8°F,0.0,,43.8,,,43.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),607160225,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-23,01/23/2022,"['Report Date: 01/23/2022', 'Temperature: 43.8°F', 'Maximum Heat Index for Date (1979-2021): 78.4°F']",,,,,,,0,20220123,ReportDate,Date,20220123,RollingCount,10,"Autauga, AL",78.4,78.4°F
Temperature,,,0,,,,,,,,53.9,53.9°F,0.0,,53.9,,,53.9°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),535810921,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-24,01/24/2022,"['Report Date: 01/24/2022', 'Temperature: 53.9°F', 'Maximum Heat Index for Date (1979-2021): 72.7°F']",,,,,,,0,20220124,ReportDate,Date,20220124,RollingCount,10,"Autauga, AL",72.7,72.7°F
Temperature,,,0,,,,,,,,51.1,51.1°F,0.0,,51.1,,,51.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),512621116,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-25,01/25/2022,"['Report Date: 01/25/2022', 'Temperature: 51.1°F', 'Maximum Heat Index for Date (1979-2021): 78.7°F']",,,,,,,0,20220125,ReportDate,Date,20220125,RollingCount,10,"Autauga, AL",78.7,78.7°F
Temperature,,,0,,,,,,,,48.9,48.9°F,0.0,,48.9,,,48.9°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),573559561,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-26,01/26/2022,"['Report Date: 01/26/2022', 'Temperature: 48.9°F', 'Maximum Heat Index for Date (1979-2021): 72.9°F']",,,,,,,0,20220126,ReportDate,Date,20220126,RollingCount,10,"Autauga, AL",72.9,72.9°F
Temperature,,,0,,,,,,,,54.6,54.6°F,0.0,,54.6,,,54.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),545132267,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-27,01/27/2022,"['Report Date: 01/27/2022', 'Temperature: 54.6°F', 'Maximum Heat Index for Date (1979-2021): 73.3°F']",,,,,,,0,20220127,ReportDate,Date,20220127,RollingCount,10,"Autauga, AL",73.3,73.3°F
Temperature,,,0,,,,,,,,44.0,44.0°F,0.0,,44.0,,,44.0°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),546122179,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-28,01/28/2022,"['Report Date: 01/28/2022', 'Temperature: 44.0°F', 'Maximum Heat Index for Date (1979-2021): 75.1°F']",,,,,,,0,20220128,ReportDate,Date,20220128,RollingCount,10,"Autauga, AL",75.1,75.1°F
Temperature,,,0,,,,,,,,39.4,39.4°F,0.0,,39.4,,,39.4°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),530557817,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-29,01/29/2022,"['Report Date: 01/29/2022', 'Temperature: 39.4°F', 'Maximum Heat Index for Date (1979-2021): 80.1°F']",,,,,,,0,20220129,ReportDate,Date,20220129,RollingCount,10,"Autauga, AL",80.1,80.1°F
Temperature,,,0,,,,,,,,56.1,56.1°F,0.0,,56.1,,,56.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),539610530,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-30,01/30/2022,"['Report Date: 01/30/2022', 'Temperature: 56.1°F', 'Maximum Heat Index for Date (1979-2021): 76.8°F']",,,,,,,0,20220130,ReportDate,Date,20220130,RollingCount,10,"Autauga, AL",76.8,76.8°F
Temperature,,,0,,,,,,,,60.1,60.1°F,0.0,,60.1,,,60.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),581997765,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-01-31,01/31/2022,"['Report Date: 01/31/2022', 'Temperature: 60.1°F', 'Maximum Heat Index for Date (1979-2021): 78.1°F']",,,,,,,0,20220131,ReportDate,Date,20220131,RollingCount,10,"Autauga, AL",78.1,78.1°F
Temperature,,,0,,,,,,,,63.3,63.3°F,0.0,,63.3,,,63.3°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),609324479,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-01,02/01/2022,"['Report Date: 02/01/2022', 'Temperature: 63.3°F', 'Maximum Heat Index for Date (1979-2021): 80.8°F']",,,,,,,0,20220201,ReportDate,Date,20220201,RollingCount,10,"Autauga, AL",80.8,80.8°F
Temperature,,,0,,,,,,,,62.6,62.6°F,0.0,,62.6,,,62.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),580942573,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-02,02/02/2022,"['Report Date: 02/02/2022', 'Temperature: 62.6°F', 'Maximum Heat Index for Date (1979-2021): 82.3°F']",,,,,,,0,20220202,ReportDate,Date,20220202,RollingCount,10,"Autauga, AL",82.3,82.3°F
Temperature,,,0,,,,,,,,68.4,68.4°F,0.0,,68.4,,,68.4°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),561923362,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-03,02/03/2022,"['Report Date: 02/03/2022', 'Temperature: 68.4°F', 'Maximum Heat Index for Date (1979-2021): 77.1°F']",,,,,,,0,20220203,ReportDate,Date,20220203,RollingCount,10,"Autauga, AL",77.1,77.1°F
Temperature,,,0,,,,,,,,65.0,65.0°F,0.0,,65.0,,,65.0°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),542403211,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-04,02/04/2022,"['Report Date: 02/04/2022', 'Temperature: 65.0°F', 'Maximum Heat Index for Date (1979-2021): 77.7°F']",,,,,,,0,20220204,ReportDate,Date,20220204,RollingCount,10,"Autauga, AL",77.7,77.7°F
Temperature,,,0,,,,,,,,42.1,42.1°F,0.0,,42.1,,,42.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),555215566,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-05,02/05/2022,"['Report Date: 02/05/2022', 'Temperature: 42.1°F', 'Maximum Heat Index for Date (1979-2021): 79.9°F']",,,,,,,0,20220205,ReportDate,Date,20220205,RollingCount,10,"Autauga, AL",79.9,79.9°F
Temperature,,,0,,,,,,,,51.3,51.3°F,0.0,,51.3,,,51.3°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),556911501,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-06,02/06/2022,"['Report Date: 02/06/2022', 'Temperature: 51.3°F', 'Maximum Heat Index for Date (1979-2021): 80.0°F']",,,,,,,0,20220206,ReportDate,Date,20220206,RollingCount,10,"Autauga, AL",80.0,80.0°F
Temperature,,,0,,,,,,,,50.6,50.6°F,0.0,,50.6,,,50.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),545865193,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-07,02/07/2022,"['Report Date: 02/07/2022', 'Temperature: 50.6°F', 'Maximum Heat Index for Date (1979-2021): 78.5°F']",,,,,,,0,20220207,ReportDate,Date,20220207,RollingCount,10,"Autauga, AL",78.5,78.5°F
Temperature,,,0,,,,,,,,52.5,52.5°F,0.0,,52.5,,,52.5°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),602479398,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-08,02/08/2022,"['Report Date: 02/08/2022', 'Temperature: 52.5°F', 'Maximum Heat Index for Date (1979-2021): 81.6°F']",,,,,,,0,20220208,ReportDate,Date,20220208,RollingCount,10,"Autauga, AL",81.6,81.6°F
Temperature,,,0,,,,,,,,56.0,56.0°F,0.0,,56.0,,,56.0°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),524606304,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-09,02/09/2022,"['Report Date: 02/09/2022', 'Temperature: 56.0°F', 'Maximum Heat Index for Date (1979-2021): 77.8°F']",,,,,,,0,20220209,ReportDate,Date,20220209,RollingCount,10,"Autauga, AL",77.8,77.8°F
Temperature,,,0,,,,,,,,62.2,62.2°F,0.0,,62.2,,,62.2°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),536622683,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-10,02/10/2022,"['Report Date: 02/10/2022', 'Temperature: 62.2°F', 'Maximum Heat Index for Date (1979-2021): 78.7°F']",,,,,,,0,20220210,ReportDate,Date,20220210,RollingCount,10,"Autauga, AL",78.7,78.7°F
Temperature,,,0,,,,,,,,63.5,63.5°F,0.0,,63.5,,,63.5°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),595878995,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-11,02/11/2022,"['Report Date: 02/11/2022', 'Temperature: 63.5°F', 'Maximum Heat Index for Date (1979-2021): 78.3°F']",,,,,,,0,20220211,ReportDate,Date,20220211,RollingCount,10,"Autauga, AL",78.3,78.3°F
Temperature,,,0,,,,,,,,63.2,63.2°F,0.0,,63.2,,,63.2°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),590514810,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-12,02/12/2022,"['Report Date: 02/12/2022', 'Temperature: 63.2°F', 'Maximum Heat Index for Date (1979-2021): 84.6°F']",,,,,,,0,20220212,ReportDate,Date,20220212,RollingCount,10,"Autauga, AL",84.6,84.6°F
Temperature,,,0,,,,,,,,43.0,43.0°F,0.0,,43.0,,,43.0°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),542700341,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-13,02/13/2022,"['Report Date: 02/13/2022', 'Temperature: 43.0°F', 'Maximum Heat Index for Date (1979-2021): 74.5°F']",,,,,,,0,20220213,ReportDate,Date,20220213,RollingCount,10,"Autauga, AL",74.5,74.5°F
Temperature,,,0,,,,,,,,53.1,53.1°F,0.0,,53.1,,,53.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),534381694,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-14,02/14/2022,"['Report Date: 02/14/2022', 'Temperature: 53.1°F', 'Maximum Heat Index for Date (1979-2021): 80.9°F']",,,,,,,0,20220214,ReportDate,Date,20220214,RollingCount,10,"Autauga, AL",80.9,80.9°F
Temperature,,,0,,,,,,,,59.4,59.4°F,0.0,,59.4,,,59.4°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),562651361,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-15,02/15/2022,"['Report Date: 02/15/2022', 'Temperature: 59.4°F', 'Maximum Heat Index for Date (1979-2021): 81.3°F']",,,,,,,0,20220215,ReportDate,Date,20220215,RollingCount,10,"Autauga, AL",81.3,81.3°F
Temperature,,,0,,,,,,,,70.7,70.7°F,0.0,,70.7,,,70.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),528818901,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-16,02/16/2022,"['Report Date: 02/16/2022', 'Temperature: 70.7°F', 'Maximum Heat Index for Date (1979-2021): 81.0°F']",,,,,,,0,20220216,ReportDate,Date,20220216,RollingCount,10,"Autauga, AL",81.0,81.0°F
Temperature,,,0,,,,,,,,80.1,80.1°F,0.0,,80.1,,,80.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),566477038,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-17,02/17/2022,"['Report Date: 02/17/2022', 'Temperature: 80.1°F', 'Maximum Heat Index for Date (1979-2021): 80.2°F']",,,,,,,0,20220217,ReportDate,Date,20220217,RollingCount,10,"Autauga, AL",80.2,80.2°F
Temperature,,,0,,,,,,,,65.5,65.5°F,0.0,,65.5,,,65.5°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),560667757,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-18,02/18/2022,"['Report Date: 02/18/2022', 'Temperature: 65.5°F', 'Maximum Heat Index for Date (1979-2021): 78.6°F']",,,,,,,0,20220218,ReportDate,Date,20220218,RollingCount,10,"Autauga, AL",78.6,78.6°F
Temperature,,,0,,,,,,,,53.1,53.1°F,0.0,,53.1,,,53.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),523138219,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-19,02/19/2022,"['Report Date: 02/19/2022', 'Temperature: 53.1°F', 'Maximum Heat Index for Date (1979-2021): 81.6°F']",,,,,,,0,20220219,ReportDate,Date,20220219,RollingCount,10,"Autauga, AL",81.6,81.6°F
Temperature,,,0,,,,,,,,60.5,60.5°F,0.0,,60.5,,,60.5°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),543774095,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-20,02/20/2022,"['Report Date: 02/20/2022', 'Temperature: 60.5°F', 'Maximum Heat Index for Date (1979-2021): 84.7°F']",,,,,,,0,20220220,ReportDate,Date,20220220,RollingCount,10,"Autauga, AL",84.7,84.7°F
Temperature,,,0,,,,,,,,58.4,58.4°F,0.0,,58.4,,,58.4°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),579905598,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-21,02/21/2022,"['Report Date: 02/21/2022', 'Temperature: 58.4°F', 'Maximum Heat Index for Date (1979-2021): 85.9°F']",,,,,,,0,20220221,ReportDate,Date,20220221,RollingCount,10,"Autauga, AL",85.9,85.9°F
Temperature,,,0,,,,,,,,82.7,82.7°F,0.0,,82.7,,,82.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),554734030,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-22,02/22/2022,"['Report Date: 02/22/2022', 'Temperature: 82.7°F', 'Maximum Heat Index for Date (1979-2021): 85.4°F']",,,,,,,0,20220222,ReportDate,Date,20220222,RollingCount,10,"Autauga, AL",85.4,85.4°F
